item_id,gold_label,gold_source
cifar10_test_09105,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09106,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09107,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09108,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09109,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09110,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09111,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09112,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09113,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09114,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09115,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09116,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09117,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09118,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09119,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09120,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09121,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09122,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09123,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09124,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09125,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09126,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09127,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09128,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09129,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09130,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09131,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09132,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09133,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09134,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09135,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09136,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09137,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09138,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09139,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09140,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09141,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09142,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09143,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09144,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09145,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09146,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09147,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09148,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09149,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09150,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09151,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09152,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09153,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09154,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09155,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09156,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09157,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09158,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09159,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09160,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09161,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09162,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09163,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09164,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09165,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09166,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09167,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09168,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09169,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09170,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09171,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09172,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09173,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09174,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09175,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09176,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09177,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09178,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09179,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09180,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09181,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09182,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09183,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09184,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09185,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09186,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09187,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09188,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09189,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09190,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09191,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09192,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09193,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09194,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09195,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09196,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09197,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09198,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09199,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09200,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09201,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09202,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09203,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09204,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09205,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09206,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09207,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09208,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09209,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09210,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09211,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09212,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09213,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09214,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09215,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09216,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09217,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09218,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09219,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09220,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09221,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09222,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09223,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09224,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09225,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09226,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09227,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09228,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09229,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09230,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09231,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09232,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09233,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09234,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09235,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09236,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09237,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09238,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09239,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09240,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09241,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09242,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09243,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09244,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09245,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09246,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09247,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09248,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09249,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09250,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09251,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09252,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09253,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09254,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09255,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09256,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09257,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09258,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09259,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09260,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09261,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09262,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09263,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09264,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09265,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09266,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09267,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09268,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09269,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09270,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09271,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09272,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09273,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09274,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09275,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09276,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09277,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09278,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09279,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09280,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09281,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09282,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09283,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09284,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09285,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09286,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09287,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09288,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09289,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09290,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09291,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09292,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09293,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09294,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09295,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09296,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09297,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09298,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09299,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09300,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09301,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09302,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09303,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09304,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09305,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09306,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09307,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09308,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09309,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09310,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09311,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09312,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09313,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09314,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09315,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09316,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09317,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09318,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09319,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09320,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09321,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09322,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09323,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09324,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09325,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09326,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09327,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09328,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09329,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09330,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09331,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09332,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09333,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09334,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09335,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09336,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09337,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09338,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09339,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09340,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09341,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09342,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09343,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09344,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09345,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09346,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09347,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09348,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09349,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09350,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09351,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09352,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09353,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09354,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09355,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09356,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09357,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09358,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09359,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09360,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09361,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09362,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09363,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09364,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09365,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09366,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09367,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09368,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09369,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09370,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09371,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09372,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09373,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09374,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09375,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09376,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09377,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09378,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09379,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09380,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09381,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09382,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09383,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09384,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09385,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09386,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09387,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09388,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09389,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09390,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09391,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09392,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09393,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09394,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09395,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09396,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09397,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09398,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09399,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09400,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09401,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09402,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09403,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09404,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09405,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09406,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09407,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09408,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09409,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09410,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09411,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09412,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09413,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09414,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09415,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09416,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09417,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09418,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09419,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09420,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09421,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09422,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09423,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09424,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09425,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09426,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09427,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09428,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09429,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09430,6,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09431,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09432,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09433,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09434,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09435,2,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09436,1,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09437,3,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09438,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09439,0,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09440,8,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09441,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09442,4,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09443,5,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09444,7,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
cifar10_test_09445,9,CIFAR-10 benchmark test label carried in CIFAR-10H raw file
